cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABarpa:41,ABarpa,41,8864,-16136,-7607,-7607,8864,33,237,131,46,299077
ABarpa:42,ABarpa,42,8599,-16401,-7820,-7820,8599,33,242,130,46,270729
ABarpa:43,ABarpa,43,8105,-16895,-7405,-7405,8105,32.1,236,133,46,311685
ABarpa:44,ABarpa,44,9400,-15600,-5437,-5437,9400,33,234,132,44,285201
ABarpa:45,ABarpa,45,8362,-16638,-7754,-7754,8362,33.1,231,128,49,434478
ABarpa:46,ABarpa,46,9176,-15824,-5650,-5650,9176,33,230,128,46,378710
ABarpa:47,ABarpa,47,7874,-17126,-9220,-9220,7874,31,215,130,48,460116
ABarpa:48,ABarpa,48,9477,-15523,-8400,-8400,9477,32,216,130,47,461409
ABarpa:49,ABarpa,49,8681,-16319,-6601,-6601,8681,31,224,136,46,432124
ABarpa:50,ABarpa,50,8987,-16013,-6984,-6984,8987,30.1,232,135,48,477036
ABarpa:51,ABarpa,51,11869,-13131,-1060,-1060,11869,29.9,238,138,44,306480
ABarpa:52,ABarpa,52,11306,-13694,-587,-587,11306,30,222,138,43,425798
ABarpaa:53,ABarpaa,53,10410,-14590,-231,-231,10410,31.3,201,137,29,164235
ABarpaa:54,ABarpaa,54,11166,-13834,-6059,-6059,11166,33,202,136,36,262669
ABarpaa:55,ABarpaa,55,13164,-11836,-4076,-4076,13164,33,190,142,36,305244
ABarpaa:56,ABarpaa,56,11371,-13629,-5582,-5582,11371,36.5,180,136,41,476944
ABarpaa:57,ABarpaa,57,12172,-12828,-5928,-5928,12172,37.5,173,135,42,636462
ABarpaa:58,ABarpaa,58,10417,-14583,-6770,-6770,10417,37,173,135,43,691634
ABarpaa:59,ABarpaa,59,11546,-13454,-6298,-6298,11546,35.6,172,137,44,802206
ABarpaa:60,ABarpaa,60,11298,-13702,-7223,-7223,11298,33.7,179,134,43,795883
ABarpap:53,ABarpap,53,12837,-12163,-569,-569,12837,35.2,234,178,27,122742
ABarpap:54,ABarpap,54,13700,-11300,-4861,-4861,13700,38.8,234,191,34,209627
ABarpap:55,ABarpap,55,16416,-8584,-9458,-9458,16416,38,238,198,36,261995
ABarpap:56,ABarpap,56,18324,-6676,-6475,-6634,18324,37.3,240,205,41,379626
ABarpap:57,ABarpap,57,16751,-8249,-7198,-7198,16751,39,254,210,38,305051
ABarpap:58,ABarpap,58,20416,-4584,-9148,-9151,20416,40,264,204,39,312689
ABarpap:59,ABarpap,59,21448,-3552,-10986,-10986,21448,40,270,202,40,407687
ABarpap:60,ABarpap,60,21241,-3759,-9316,-9316,21241,41,260,198,41,449858
ABarpp:33,ABarpp,33,12347,-12653,1661,1661,12347,27.1,308,142,21,37451
ABarpp:34,ABarpp,34,11691,-13309,1340,1340,11691,25.2,328,137,27,40422
ABarpp:35,ABarpp,35,11174,-13826,-2658,-2658,11174,27,334,142,39,48401
ABarpp:36,ABarpp,36,9630,-15370,-3512,-3512,9630,27.2,352,140,42,79043
ABarpp:37,ABarpp,37,10428,-14572,-2095,-2095,10428,27,368,138,39,84714
ABarpp:38,ABarpp,38,10736,-14264,-6959,-6959,10736,26.9,375,129,43,162865
ABarpp:39,ABarpp,39,12490,-12510,-1474,-1474,12490,30,368,122,42,199478
ABarpp:40,ABarpp,40,10263,-14737,-2977,-2977,10263,29,358,126,43,208275
ABarpp:41,ABarpp,41,9503,-15497,-4973,-4973,9503,28,362,128,44,199788
ABarpp:42,ABarpp,42,9459,-15541,-2071,-2071,9459,27,356,126,44,230968
ABarpp:43,ABarpp,43,11633,-13367,-1771,-1771,11633,26.9,355,118,46,304683
ABarpp:44,ABarpp,44,10039,-14961,-4413,-4413,10039,27.9,348,121,46,315923
ABarpp:45,ABarpp,45,9483,-15517,-3487,-3487,9483,29,346,122,45,346955
ABarpp:46,ABarpp,46,10818,-14182,-4167,-4167,10818,30,344,120,46,424772
ABarpp:47,ABarpp,47,10335,-14665,-5450,-5450,10335,29,334,120,46,413340
ABarpp:48,ABarpp,48,13796,-11204,-3654,-3652,13796,29,330,118,47,493753
ABarpp:49,ABarpp,49,13069,-11931,-3218,-3218,13069,27.2,331,115,48,559437
ABarpp:50,ABarpp,50,12490,-12510,-3654,-3654,12490,25.3,334,126,48,495311
ABarpp:51,ABarpp,51,13376,-11624,-2945,-2945,13376,27,338,130,46,510545
ABarpp:52,ABarpp,52,10775,-14225,-3083,-3083,10775,26.2,330,134,47,502350
ABarpp:53,ABarpp,53,11558,-13442,78,78,11558,28,314,140,39,226885
ABarpp:54,ABarpp,54,13132,-11868,2084,2084,13132,28.1,289,126,24,143971
ABarppa:55,ABarppa,55,10687,-14313,-441,-441,10687,25,264,138,22,66404
ABarppa:56,ABarppa,56,12746,-12254,-825,-825,12746,25.2,253,136,33,155947
ABarppa:57,ABarppa,57,12469,-12531,-8264,-8264,12469,25,244,134,38,305817
ABarppa:58,ABarppa,58,10736,-14264,-6088,-6088,10736,24,244,132,39,323818
ABarppa:59,ABarppa,59,11657,-13343,-5847,-5847,11657,23,246,134,40,443502
ABarppa:60,ABarppa,60,10572,-14428,-8638,-8638,10572,24,252,138,41,427141
ABarppp:55,ABarppp,55,13638,-11362,-923,-923,13638,26.2,318,125,24,91378
ABarppp:56,ABarppp,56,11326,-13674,-5059,-5059,11326,26.3,314,119,33,179935
ABarppp:57,ABarppp,57,13439,-11561,-8717,-8717,13439,27,308,114,38,302291
ABarppp:58,ABarppp,58,12502,-12498,-11811,-11811,12502,26,316,110,43,443405
ABarppp:59,ABarppp,59,13069,-11931,-9700,-9696,13069,25,335,112,42,527953
ABarppp:60,ABarppp,60,17822,-7178,-10117,-10015,17822,27.2,346,113,43,615454
ABp:1,ABp,1,17978,-7022,3082,3082,17978,35.8,346,142,76,1424085
ABp:2,ABp,2,20031,-4969,5704,5704,20031,33,350,145,69,1199008
ABp:3,ABp,3,21443,-3557,6730,6730,21443,31.8,369,166,68,1215625
ABp:4,ABp,4,22477,-2523,7289,7289,22477,32,382,164,67,1082700
ABp:5,ABp,5,21200,-3800,5905,5905,21200,31.2,391,180,60,174145
ABp:6,ABp,6,20424,-4576,5583,5583,20424,30.7,381,188,50,211236
ABp:7,ABp,7,15607,-9393,2548,2548,15607,31,394,188,59,149130
ABpl:8,ABpl,8,14579,-10421,1462,1462,14579,23.3,383,176,40,40848
ABpl:9,ABpl,9,21392,-3608,-2455,-2455,21392,23.4,377,174,50,121054
ABpl:10,ABpl,10,19093,-5907,-3799,-3799,19093,21,360,178,52,222364
ABpl:11,ABpl,11,17777,-7223,-1365,-1365,17777,18,354,182,54,273953
ABpl:12,ABpl,12,16818,-8182,-2326,-2326,16818,18,348,198,54,256627
ABpl:13,ABpl,13,16843,-8157,-2349,-2349,16843,18.9,351,225,53,308659
ABpl:14,ABpl,14,16464,-8536,-446,-446,16464,18.9,332,247,53,324373
ABpl:15,ABpl,15,16430,-8570,-244,-244,16430,18.6,325,270,52,299512
ABpl:16,ABpl,16,18044,-6956,74,74,18044,19.3,326,274,53,356814
ABpl:17,ABpl,17,19966,-5034,1271,1271,19966,19,324,290,51,208307
ABpl:18,ABpl,18,18849,-6151,1797,1797,18849,19.1,322,314,46,259358
ABpla:19,ABpla,19,14856,-10144,-357,-341,14856,19.2,310,303,32,84268
ABpla:20,ABpla,20,17563,-7437,902,902,17563,17.2,282,300,35,63650
ABpla:21,ABpla,21,18295,-6705,-4426,-4426,18295,17,266,296,42,58118
ABpla:22,ABpla,22,17772,-7228,-3302,-3302,17772,17,260,292,43,96106
ABpla:23,ABpla,23,16759,-8241,-1409,-1409,16759,17,252,280,45,120628
ABpla:24,ABpla,24,13527,-11473,-1183,-1183,13527,17,234,266,46,145095
ABpla:25,ABpla,25,12936,-12064,-707,-707,12936,18.3,228,244,49,163110
ABpla:26,ABpla,26,11982,-13018,-1479,-1479,11982,17.3,223,244,47,143205
ABpla:27,ABpla,27,13261,-11739,-220,-220,13261,18.2,228,251,48,203425
ABpla:28,ABpla,28,13441,-11559,-1336,-1336,13441,18.7,233,251,47,198366
ABpla:29,ABpla,29,12728,-12272,-1154,-1154,12728,19,228,250,46,173784
ABpla:30,ABpla,30,15323,-9677,310,310,15323,18.7,224,258,48,218011
ABpla:31,ABpla,31,13451,-11549,-2269,-2269,13451,16.1,224,255,35,60456
ABpla:32,ABpla,32,15519,-9481,-23,-23,15519,20.2,216,256,22,62888
ABplaa:33,ABplaa,33,11083,-13917,-1525,-1525,11083,28.1,197,268,23,53435
ABplaa:34,ABplaa,34,11914,-13086,1496,1496,11914,27.2,206,262,31,44082
ABplaa:35,ABplaa,35,9819,-15181,-6299,-6299,9819,27,210,266,39,59633
ABplaa:36,ABplaa,36,10165,-14835,-1332,-1332,10165,28,212,266,38,90708
ABplaa:37,ABplaa,37,10735,-14265,-4956,-4956,10735,26.3,197,265,43,116722
ABplaa:38,ABplaa,38,10496,-14504,-4102,-4102,10496,25.3,196,267,45,125501
ABplaa:39,ABplaa,39,11252,-13748,-3978,-3978,11252,24.4,177,254,44,173658
ABplaa:40,ABplaa,40,10447,-14553,-4933,-4933,10447,24,180,252,43,147769
ABplaa:41,ABplaa,41,10753,-14247,-6282,-6282,10753,25,187,242,46,169348
ABplaa:42,ABplaa,42,10363,-14637,-4313,-4313,10363,24.2,186,252,46,211398
ABplaa:43,ABplaa,43,11258,-13742,-4678,-4678,11258,25,192,248,44,202732
ABplaa:44,ABplaa,44,12518,-12482,-5866,-5866,12518,24.4,182,251,48,292191
ABplaa:45,ABplaa,45,10476,-14524,-7526,-7526,10476,25.3,189,259,49,297515
ABplaa:46,ABplaa,46,10115,-14885,-6543,-6543,10115,24.9,178,262,48,309723
ABplaa:47,ABplaa,47,11452,-13548,-4991,-4991,11452,25,176,266,46,324241
ABplaa:48,ABplaa,48,12005,-12995,-7188,-7188,12005,25.3,181,264,51,402307
ABplaa:49,ABplaa,49,12160,-12840,-5995,-5995,12160,25,183,272,50,472503
ABplaa:50,ABplaa,50,13113,-11887,-5439,-5439,13113,25.2,186,280,50,496467
ABplaa:51,ABplaa,51,11895,-13105,-5742,-5742,11895,27,194,270,44,382532
ABplaaa:52,ABplaaa,52,12992,-12008,-6142,-6142,12992,23,187,253,29,126974
ABplaaa:53,ABplaaa,53,14559,-10441,-4288,-4288,14559,24.1,180,260,35,180432
ABplaaa:54,ABplaaa,54,17392,-7608,-3130,-3130,17392,23,178,252,36,230514
ABplaaa:55,ABplaaa,55,14853,-10147,-5052,-5052,14853,23,172,250,36,260876
ABplaaa:56,ABplaaa,56,11709,-13291,-8565,-8565,11709,24,164,246,37,301406
ABplaaa:57,ABplaaa,57,16821,-8179,-3919,-3919,16821,22.9,152,242,40,455159
ABplaaa:58,ABplaaa,58,19440,-5560,-1756,-1750,19440,22.1,143,229,43,587898
ABplaaa:59,ABplaaa,59,16778,-8222,-4561,-4561,16778,23,150,237,42,615238
ABplaaa:60,ABplaaa,60,16479,-8521,-5633,-5633,16479,22.4,148,234,45,713618
ABplaap:52,ABplaap,52,11096,-13904,-1116,-1116,11096,28.3,213,292,33,159954
ABplaap:53,ABplaap,53,8632,-16368,-2970,-2970,8632,28.2,218,304,35,153151
ABplaap:54,ABplaap,54,10768,-14232,-4156,-4156,10768,30,218,302,36,194435
ABplaap:55,ABplaap,55,10287,-14713,-3759,-3759,10287,29,224,306,36,223446
ABplaap:56,ABplaap,56,10528,-14472,-10645,-10645,10528,30,230,317,39,271864
ABplaap:57,ABplaap,57,14578,-10422,-14195,-14195,14578,29.8,232,322,40,398119
ABplaap:58,ABplaap,58,13481,-11519,-13875,-13875,13481,27.8,222,319,41,467966
ABplaap:59,ABplaap,59,13487,-11513,-15616,-15616,13487,28,232,318,40,541890
ABplaap:60,ABplaap,60,13266,-11734,-12918,-12918,13266,26.7,224,312,43,572117
ABplap:33,ABplap,33,11359,-13641,1263,1263,11359,25.1,261,250,23,24171
ABplap:34,ABplap,34,11138,-13862,1077,1077,11138,24.1,281,256,23,11318
ABplap:35,ABplap,35,10283,-14717,-850,-850,10283,23.5,285,255,35,18298
ABplap:36,ABplap,36,10036,-14964,-1563,-1563,10036,25.1,295,253,40,37982
ABplap:37,ABplap,37,12186,-12814,-4190,-4190,12186,24,312,262,39,33872
ABplap:38,ABplap,38,12146,-12854,-7659,-7659,12146,25,318,252,41,54298
ABplap:39,ABplap,39,12807,-12193,-6229,-6229,12807,25,312,242,42,81705
ABplap:40,ABplap,40,14877,-10123,-5073,-5073,14877,25,312,248,43,91350
ABplap:41,ABplap,41,13394,-11606,-5868,-5868,13394,25,308,246,44,116260
ABplap:42,ABplap,42,9356,-15644,-5763,-5763,9356,25,300,244,44,118768
ABplap:43,ABplap,43,9883,-15117,-7219,-7219,9883,25,296,244,44,112263
ABplap:44,ABplap,44,9652,-15348,-8372,-8372,9652,26,282,236,44,143254
ABplap:45,ABplap,45,10423,-14577,-9645,-9645,10423,26.3,281,234,47,210659
ABplap:46,ABplap,46,10236,-14764,-6618,-6618,10236,25,282,238,46,209086
ABplap:47,ABplap,47,10873,-14127,-8061,-8061,10873,26,276,242,46,269512
ABplap:48,ABplap,48,12047,-12953,-6132,-6132,12047,28,286,232,47,288718
ABplap:49,ABplap,49,11831,-13169,-5009,-5009,11831,28.8,290,238,48,355919
ABplap:50,ABplap,50,10926,-14074,-2256,-2256,10926,28,292,236,44,202616
ABplap:51,ABplap,51,10037,-14963,-836,-836,10037,28.2,294,236,34,263069
ABplapa:52,ABplapa,52,10785,-14215,-470,-470,10785,25.2,277,220,31,82158
ABplapa:53,ABplapa,53,10302,-14698,-10140,-10140,10302,27,266,228,39,125277
ABplapa:54,ABplapa,54,10845,-14155,-7692,-7692,10845,28,262,232,36,182548
ABplapa:55,ABplapa,55,14798,-10202,-5826,-5826,14798,26.9,250,230,38,230393
ABplapa:56,ABplapa,56,15234,-9766,-4996,-4886,15234,27,240,220,37,269516
ABplapa:57,ABplapa,57,14695,-10305,-6366,-6366,14695,27,236,222,38,282787
ABplapa:58,ABplapa,58,15102,-9898,-7340,-7340,15102,29,236,222,39,303726
ABplapa:59,ABplapa,59,14877,-10123,-9023,-9023,14877,27,226,224,40,379431
ABplapa:60,ABplapa,60,13385,-11615,-13716,-13716,13385,27.2,230,221,43,411534
ABplapp:52,ABplapp,52,11415,-13585,-2238,-2238,11415,29.3,312,272,27,96037
ABplapp:53,ABplapp,53,13601,-11399,-9537,-9537,13601,29,308,286,39,167463
ABplapp:54,ABplapp,54,16698,-8302,-5445,-5445,16698,28,310,290,38,213563
ABplapp:55,ABplapp,55,17273,-7727,-5973,-5950,17273,28,314,286,36,223469
ABplapp:56,ABplapp,56,18661,-6339,-4854,-4798,18661,27.1,308,284,41,296286
ABplapp:57,ABplapp,57,19803,-5197,-3872,-3851,19803,28,304,284,38,258801
ABplapp:58,ABplapp,58,14940,-10060,-9747,-9743,14940,26.8,290,282,41,335697
ABplapp:59,ABplapp,59,13568,-11432,-10776,-10789,13568,26.2,292,280,42,381349
ABplapp:60,ABplapp,60,13352,-11648,-11458,-11404,13352,26.1,290,282,43,463759
ABplp:19,ABplp,19,16611,-8389,914,905,16611,23,338,338,34,76918
ABplp:20,ABplp,20,15404,-9596,-329,-329,15404,22.3,338,342,35,98724
ABplp:21,ABplp,21,19744,-5256,-7061,-7061,19744,22,336,332,42,146827
ABplp:22,ABplp,22,28334,3334,-3299,-3299,28334,20,340,336,43,167774
ABplp:23,ABplp,23,29216,4216,-2580,-2580,29216,18,358,334,45,166315
ABplp:24,ABplp,24,27680,2680,-6275,-6275,27680,18,374,330,46,159753
ABplp:25,ABplp,25,26648,1648,-4974,-4974,26648,18.2,368,349,47,148211
ABplp:26,ABplp,26,23891,-1109,-2874,-2874,23891,16.5,374,350,47,178600
ABplp:27,ABplp,27,21668,-3332,-2104,-2104,21668,18,384,352,44,166964
ABplp:28,ABplp,28,18144,-6856,-5081,-5081,18144,17.6,378,372,49,224057
ABplp:29,ABplp,29,16664,-8336,-6935,-6935,16664,17.8,357,371,48,219713
ABplp:30,ABplp,30,15273,-9727,-2532,-2532,15273,17.7,339,370,48,196210
ABplp:31,ABplp,31,17446,-7554,-1156,-1156,17446,18.1,335,374,49,234173
ABplp:32,ABplp,32,15942,-9058,-826,-826,15942,20.1,328,374,40,169696
ABplpa:33,ABplpa,33,14742,-10258,-440,-440,14742,31.1,317,369,23,31816
ABplpa:34,ABplpa,34,9611,-15389,-921,-921,9611,28.2,307,383,25,46977
ABplpa:35,ABplpa,35,13355,-11645,-6840,-6840,13355,30,308,396,39,72388
ABplpa:36,ABplpa,36,10868,-14132,-8673,-8673,10868,30,308,402,38,98217
ABplpa:37,ABplpa,37,11558,-13442,-8059,-8059,11558,29,304,412,39,155269
ABplpa:38,ABplpa,38,10675,-14325,-7985,-7985,10675,28,308,408,41,172129
ABplpa:39,ABplpa,39,10815,-14185,-9905,-9905,10815,28,306,404,42,173765
ABplpa:40,ABplpa,40,10834,-14166,-11467,-11467,10834,28,308,402,43,201525
ABplpa:41,ABplpa,41,9695,-15305,-15493,-15493,9695,29,306,394,44,239251
ABplpa:42,ABplpa,42,10720,-14280,-10922,-10922,10720,29,320,396,44,249789
ABplpa:43,ABplpa,43,11977,-13023,-12566,-12566,11977,28.8,323,394,46,289395
ABplpa:44,ABplpa,44,12860,-12140,-13936,-13936,12860,26.8,317,390,46,297939
ABplpa:45,ABplpa,45,13991,-11009,-13669,-13669,13991,26.1,320,390,49,360606
ABplpa:46,ABplpa,46,12988,-12012,-13578,-13578,12988,27.1,310,390,48,395906
ABplpa:47,ABplpa,47,12291,-12709,-14300,-14300,12291,26.9,306,390,48,503778
ABplpa:48,ABplpa,48,15978,-9022,-14409,-14409,15978,25.7,307,386,49,550369
ABplpa:49,ABplpa,49,13716,-11284,-9721,-9721,13716,25,314,382,46,436081
ABplpa:50,ABplpa,50,14607,-10393,-11350,-11350,14607,25.2,314,384,50,507526
ABplpa:51,ABplpa,51,13283,-11717,-8223,-8223,13283,26.2,306,375,40,249747
ABplpa:52,ABplpa,52,13209,-11791,-1104,-1104,13209,24.4,318,382,35,264723
ABplpaa:53,ABplpaa,53,16996,-8004,50,50,16996,23.1,306,388,25,107165
ABplpaa:54,ABplpaa,54,19491,-5509,-4355,-4355,19491,23,310,390,36,196795
ABplpaa:55,ABplpaa,55,19998,-5002,-3194,-3194,19998,22.2,306,389,38,272301
ABplpaa:56,ABplpaa,56,16198,-8802,-5489,-5489,16198,22.2,308,386,39,289261
ABplpaa:57,ABplpaa,57,16218,-8782,-3020,-3020,16218,22,302,388,38,294712
ABplpaa:58,ABplpaa,58,14058,-10942,-4815,-4815,14058,22,296,380,39,297550
ABplpaa:59,ABplpaa,59,16795,-8205,-3891,-3840,16795,23,296,386,40,448941
ABplpaa:60,ABplpaa,60,21027,-3973,-970,-880,21027,23,302,388,41,514822
ABplpap:53,ABplpap,53,14153,-10847,-3433,-3433,14153,30.2,355,406,31,184257
ABplpap:54,ABplpap,54,18591,-6409,-9263,-9263,18591,31,370,406,36,254209
ABplpap:55,ABplpap,55,17301,-7699,-10588,-10588,17301,29,374,410,36,307890
ABplpap:56,ABplpap,56,17693,-7307,-11735,-11735,17693,27.3,381,412,41,457781
ABplpap:57,ABplpap,57,16585,-8415,-10011,-10011,16585,29.6,398,414,40,495779
ABplpap:58,ABplpap,58,17250,-7750,-9610,-9611,17250,29.3,398,416,43,638263
ABplpap:59,ABplpap,59,19263,-5737,-10315,-9895,19263,30.8,404,418,42,771986
ABplpap:60,ABplpap,60,18136,-6864,-13027,-12307,18136,31,400,416,41,740020
ABplpp:33,ABplpp,33,13468,-11532,-2281,-2281,13468,28.2,354,358,25,34753
ABplpp:34,ABplpp,34,9563,-15437,-3660,-3660,9563,25.1,374,364,25,56940
ABplpp:35,ABplpp,35,18755,-6245,-2022,-2022,18755,27,374,366,39,73323
ABplpp:36,ABplpp,36,18388,-6612,-1452,-1452,18388,26,380,372,38,84629
ABplpp:37,ABplpp,37,15055,-9945,-3078,-3078,15055,24,390,372,39,128529
ABplpp:38,ABplpp,38,19386,-5614,-6146,-6146,19386,24,408,372,41,149975
ABplpp:39,ABplpp,39,18360,-6640,-2921,-2921,18360,23,408,368,42,195493
ABplpp:40,ABplpp,40,19353,-5647,-1149,-1149,19353,23,410,364,43,199791
ABplpp:41,ABplpp,41,22624,-2376,-74,-74,22624,23,406,368,44,220957
ABplpp:42,ABplpp,42,19634,-5366,-1679,-1679,19634,23,404,368,44,245907
ABplpp:43,ABplpp,43,18665,-6335,-4300,-4300,18665,23,408,364,44,195489
ABplpp:44,ABplpp,44,18752,-6248,-3499,-3499,18752,24,400,352,44,217869
ABplpp:45,ABplpp,45,21148,-3852,-3225,-3225,21148,24,398,362,45,214726
ABplpp:46,ABplpp,46,17919,-7081,-8066,-8066,17919,23,390,364,46,249705
ABplpp:47,ABplpp,47,20225,-4775,-7830,-7830,20225,23.1,386,365,48,294454
ABplpp:48,ABplpp,48,21226,-3774,-6191,-6191,21226,23,404,378,47,313466
ABplpp:49,ABplpp,49,20733,-4267,-5522,-5522,20733,24,410,384,46,335485
ABplpp:50,ABplpp,50,16408,-8592,-9488,-9488,16408,24,406,380,46,423317
ABplpp:51,ABplpp,51,16110,-8890,-7464,-7464,16110,24,400,365,44,285141
ABplpp:52,ABplpp,52,16561,-8439,-4472,-4472,16561,24,400,356,43,190188
ABplpp:53,ABplpp,53,18741,-6259,-634,-634,18741,25,399,342,33,148265
ABplppa:54,ABplppa,54,18623,-6377,516,516,18623,22.1,390,346,26,60874
ABplppa:55,ABplppa,55,20699,-4301,-1806,-1806,20699,22.2,393,349,32,68314
ABplppa:56,ABplppa,56,19613,-5387,-6466,-6466,19613,22,400,348,37,148467
ABplppa:57,ABplppa,57,19911,-5089,-4818,-4818,19911,21,396,352,38,202774
ABplppa:58,ABplppa,58,18997,-6003,-10241,-10237,18997,22,384,356,39,268160
ABplppa:59,ABplppa,59,23933,-1067,-6921,-6928,23933,22,384,360,40,319704
ABplppa:60,ABplppa,60,23624,-1376,-6910,-6910,23624,22,384,360,41,346259
ABplppp:54,ABplppp,54,13629,-11371,-3832,-3832,13629,28.2,435,371,24,119036
ABplppp:55,ABplppp,55,15941,-9059,-13267,-13267,15941,29.1,448,362,34,198458
ABplppp:56,ABplppp,56,17910,-7090,-15450,-15450,17910,28,462,356,37,229110
ABplppp:57,ABplppp,57,21909,-3091,-15889,-15889,21909,30,468,350,38,322748
ABplppp:58,ABplppp,58,17452,-7548,-16514,-16514,17452,31,484,372,39,413283
ABplppp:59,ABplppp,59,14916,-10084,-16687,-16687,14916,33,486,386,40,568666
ABplppp:60,ABplppp,60,15172,-9828,-16628,-16628,15172,33,474,390,41,620270
ABpr:8,ABpr,8,16822,-8178,3631,3631,16822,36.5,423,184,44,141586
ABpr:9,ABpr,9,22182,-2818,-1461,-1461,22182,37,502,150,52,336456
ABpr:10,ABpr,10,22192,-2808,-2752,-2752,22192,38,502,150,52,477672
ABpr:11,ABpr,11,18035,-6965,-3205,-3205,18035,40,420,166,54,563882
ABpr:12,ABpr,12,15624,-9376,-337,-337,15624,42.4,409,158,58,681603
ABpr:13,ABpr,13,15684,-9316,-1615,-1615,15684,43.1,404,163,57,637471
ABpr:14,ABpr,14,15033,-9967,-3587,-3587,15033,43.4,402,164,53,500506
ABpr:15,ABpr,15,14024,-10976,-4465,-4465,14024,44.4,422,185,52,493132
ABpr:16,ABpr,16,13904,-11096,427,427,13904,44.6,433,197,53,524559
ABpr:17,ABpr,17,16409,-8591,2284,2284,16409,43.3,428,187,57,600902
ABpr:18,ABpr,18,16181,-8819,2962,2962,16181,40.7,416,166,52,429806
ABpra:19,ABpra,19,15903,-9097,1812,1855,15903,36.2,400,154,38,174958
ABpra:20,ABpra,20,12051,-12949,1039,1039,12051,41.6,393,148,39,168211
ABpra:21,ABpra,21,12898,-12102,-6051,-6051,12898,41,408,146,42,180476
ABpra:22,ABpra,22,12452,-12548,-7049,-7049,12452,40,398,148,43,199473
ABpra:23,ABpra,23,10521,-14479,-3622,-3622,10521,43,388,142,45,234519
ABpra:24,ABpra,24,10257,-14743,-1600,-1600,10257,43.7,379,133,48,340668
ABpra:25,ABpra,25,10294,-14706,-2620,-2620,10294,41.7,384,119,49,380334
ABpra:26,ABpra,26,13068,-11932,-163,-163,13068,40.2,382,124,47,357053
ABpra:27,ABpra,27,12583,-12417,-1877,-1877,12583,39.9,376,116,48,416009
ABpra:28,ABpra,28,13381,-11619,-3513,-3513,13381,39.8,383,111,49,456924
ABpra:29,ABpra,29,13104,-11896,-1729,-1729,13104,39.7,392,116,50,510483
ABpra:30,ABpra,30,12656,-12344,-869,-869,12656,39.5,403,124,50,495395
ABpra:31,ABpra,31,13324,-11676,835,835,13324,40.1,406,132,49,443948
ABpra:32,ABpra,32,12067,-12933,-1138,-1138,12067,36,402,140,20,73216
ABpraa:33,ABpraa,33,7837,-17163,-739,-739,7837,43.1,371,124,25,57765
ABpraa:34,ABpraa,34,6829,-18171,-149,-149,6829,46.3,373,111,27,65464
ABpraa:35,ABpraa,35,11812,-13188,-3522,-3522,11812,44,376,118,39,99245
ABpraa:36,ABpraa,36,8126,-16874,-7945,-7945,8126,44,378,109,40,147534
ABpraa:37,ABpraa,37,7081,-17919,-4850,-4850,7081,46.3,369,103,43,208358
ABpraa:38,ABpraa,38,8138,-16862,-3608,-3608,8138,47.3,362,108,45,246973
ABpraa:39,ABpraa,39,8703,-16297,-3298,-3298,8703,47,354,108,42,252665
ABpraa:40,ABpraa,40,6530,-18470,-4165,-4165,6530,48.4,343,111,47,330781
ABpraa:41,ABpraa,41,6649,-18351,-2356,-2356,6649,49,352,112,44,311608
ABpraa:42,ABpraa,42,8232,-16768,-2893,-2893,8232,48.3,351,109,48,400298
ABpraa:43,ABpraa,43,8920,-16080,-4462,-4462,8920,47.3,338,106,48,469236
ABpraa:44,ABpraa,44,8411,-16589,-5188,-5188,8411,48.2,334,109,48,479910
ABpraa:45,ABpraa,45,10753,-14247,-2092,-2092,10753,47.4,339,116,49,465131
ABpraa:46,ABpraa,46,8325,-16675,-4668,-4668,8325,48.3,338,111,50,578971
ABpraa:47,ABpraa,47,9360,-15640,-3800,-3800,9360,48,340,114,48,617758
ABpraa:48,ABpraa,48,12665,-12335,-5244,-5243,12665,45.5,330,119,51,737523
ABpraa:49,ABpraa,49,10555,-14445,-5950,-5950,10555,45.3,336,114,50,764403
ABpraa:50,ABpraa,50,8932,-16068,-1470,-1470,8932,46.1,331,116,42,363511
ABpraa:51,ABpraa,51,10307,-14693,-4475,-4475,10307,43.4,330,111,42,511646
ABpraaa:52,ABpraaa,52,12369,-12631,-445,-445,12369,42,310,96,27,193499
ABpraaa:53,ABpraaa,53,12352,-12648,-7795,-7795,12352,42.7,291,97,35,312809
ABpraaa:54,ABpraaa,54,14343,-10657,-6610,-6610,14343,44,282,104,36,361690
ABpraaa:55,ABpraaa,55,11868,-13132,-10413,-10413,11868,43.2,267,98,40,586870
ABpraaa:56,ABpraaa,56,11461,-13539,-11483,-11483,11461,43.2,258,98,41,655565
ABpraaa:57,ABpraaa,57,14652,-10348,-13578,-13578,14652,41.5,254,101,42,744877
ABpraaa:58,ABpraaa,58,13477,-11523,-12504,-12504,13477,41.4,258,98,43,827700
ABpraaa:59,ABpraaa,59,13495,-11505,-10974,-10974,13495,40,262,100,40,807602
ABpraaa:60,ABpraaa,60,13629,-11371,-16368,-16368,13629,39.1,259,98,45,1017930
ABpraap:52,ABpraap,52,8755,-16245,-504,-504,8755,48.3,359,123,31,174417
ABpraap:53,ABpraap,53,6811,-18189,-7670,-7670,6811,50,346,124,39,283497
ABpraap:54,ABpraap,54,10128,-14872,-7207,-7207,10128,48.4,344,126,40,388944
