cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABprdpa:56,ABprdpa,56,8137,-16863,-17389,-17117,8137,44.1,457,398,47,1010992
ABprdpa:57,ABprdpa,57,8870,-16130,-15226,-15179,8870,44.0,458,392,44,895755
ABprdpa:58,ABprdpa,58,6984,-18016,-15761,-15775,6984,44.9,454,394,46,1111866
ABprdpa:59,ABprdpa,59,8685,-16315,-13289,-13266,8685,44.0,468,394,45,1026499
ABprdpa:60,ABprdpa,60,6007,-18993,-18020,-18011,6007,45.0,472,392,46,1240891
ABprdpp:47,ABprdpp,47,8268,-16732,-2869,-2869,8268,37.1,536,375,22,115039
ABprdpp:48,ABprdpp,48,10079,-14921,-4183,-4183,10079,35.4,537,378,34,294799
ABprdpp:49,ABprdpp,49,9488,-15512,-10088,-10088,9488,36.0,532,378,40,440094
ABprdpp:50,ABprdpp,50,10302,-14698,-11047,-11047,10302,36.8,539,372,41,555133
ABprdpp:51,ABprdpp,51,9948,-15052,-14235,-14235,9948,36.0,552,370,41,549458
ABprdpp:52,ABprdpp,52,11962,-13038,-15376,-15376,11962,37.0,558,376,42,732350
ABprdpp:53,ABprdpp,53,12926,-12074,-15243,-15244,12926,38.8,557,376,44,840494
ABprdpp:54,ABprdpp,54,13666,-11334,-13735,-13796,13666,40.1,554,366,44,842051
ABprdpp:55,ABprdpp,55,9627,-15373,-15497,-15498,9627,40.0,542,372,43,795288
ABprdpp:56,ABprdpp,56,12286,-12714,-15381,-15396,12286,39.1,540,376,45,972553
ABprdpp:57,ABprdpp,57,13625,-11375,-14046,-14055,13625,38.0,540,370,44,986623
ABprdpp:58,ABprdpp,58,12854,-12146,-13283,-13283,12854,37.0,536,366,44,1013389
ABprdpp:59,ABprdpp,59,14026,-10974,-17601,-17601,14026,35.7,539,368,47,1225066
ABprdpp:60,ABprdpp,60,12875,-12125,-17711,-17711,12875,36.0,548,370,46,1296868
ABprv:16,ABprv,16,9273,-15727,-987,-960,9273,23.3,472,316,38,68942
ABprv:17,ABprv,17,9825,-15175,954,954,9825,22.1,487,280,35,49874
ABprv:18,ABprv,18,9310,-15690,-693,-693,9310,22.2,496,277,44,94676
ABprv:19,ABprv,19,8342,-16658,-4410,-4410,8342,23.0,494,288,47,147747
ABprv:20,ABprv,20,8565,-16435,-5256,-5256,8565,20.0,490,282,48,210849
ABprv:21,ABprv,21,10762,-14238,-6199,-6199,10762,20.0,498,280,47,236259
ABprv:22,ABprv,22,12673,-12327,-3909,-3909,12673,19.0,510,268,46,245034
ABprv:23,ABprv,23,14673,-10327,-4557,-4557,14673,16.9,515,264,48,239537
ABprv:24,ABprv,24,14143,-10857,-4657,-4657,14143,16.8,529,253,49,225244
ABprv:25,ABprv,25,14503,-10497,-2699,-2699,14503,17.2,524,257,49,241741
ABprv:26,ABprv,26,11205,-13795,-4440,-4440,11205,20.0,516,264,46,230942
ABprv:27,ABprv,27,11757,-13243,-2608,-2608,11757,21.0,526,268,47,215525
ABprv:28,ABprv,28,7980,-17020,-1651,-1651,7980,19.4,515,276,35,94777
ABprva:29,ABprva,29,9567,-15433,-301,-302,9567,18.2,502,266,31,48768
ABprva:30,ABprva,30,9171,-15829,-2093,-2093,9171,17.2,485,276,34,55048
ABprva:31,ABprva,31,11621,-13379,-4499,-4499,11621,19.0,480,276,36,84902
ABprva:32,ABprva,32,9592,-15408,-3566,-3566,9592,17.0,476,280,38,89826
ABprva:33,ABprva,33,6672,-18328,-5261,-5261,6672,25.0,462,284,41,94714
ABprva:34,ABprva,34,8225,-16775,-7574,-7574,8225,25.0,464,286,44,134870
ABprva:35,ABprva,35,7985,-17015,-9560,-9560,7985,25.0,458,288,46,162069
ABprva:36,ABprva,36,8302,-16698,-9190,-9190,8302,25.8,462,291,45,129899
ABprva:37,ABprva,37,11231,-13769,-6999,-6999,11231,24.0,466,322,48,188469
ABprva:38,ABprva,38,10893,-14107,-6406,-6406,10893,24.0,474,326,48,211232
ABprva:39,ABprva,39,11760,-13240,-7697,-7697,11760,25.0,478,312,48,200068
ABprva:40,ABprva,40,12257,-12743,-6201,-6201,12257,24.0,488,314,49,256267
ABprva:41,ABprva,41,11854,-13146,-7469,-7469,11854,24.0,494,308,50,325280
ABprva:42,ABprva,42,10943,-14057,-7119,-7119,10943,25.0,490,308,50,363530
ABprva:43,ABprva,43,10972,-14028,-6354,-6354,10972,25.0,490,306,51,321243
ABprva:44,ABprva,44,10204,-14796,-8792,-8792,10204,26.0,486,306,51,386670
ABprva:45,ABprva,45,12611,-12389,-5188,-5188,12611,25.0,494,316,51,434668
ABprva:46,ABprva,46,11426,-13574,-6165,-6165,11426,26.8,492,312,47,262101
ABprva:47,ABprva,47,8833,-16167,-3469,-3469,8833,25.1,494,318,38,291966
ABprvaa:48,ABprvaa,48,7541,-17459,-4609,-4609,7541,24.3,486,336,32,135082
ABprvaa:49,ABprvaa,49,9453,-15547,-8359,-8359,9453,26.3,478,349,36,192795
ABprvaa:50,ABprvaa,50,10576,-14424,-10708,-10708,10576,25.0,478,364,39,265376
ABprvaa:51,ABprvaa,51,10471,-14529,-11505,-11505,10471,25.0,480,372,41,376474
ABprvaa:52,ABprvaa,52,12459,-12541,-10712,-10711,12459,25.0,476,384,42,538071
ABprvaa:53,ABprvaa,53,11588,-13412,-12391,-12378,11588,27.0,480,388,42,586280
ABprvaa:54,ABprvaa,54,11434,-13566,-9461,-9458,11434,26.0,470,386,42,637100
ABprvaa:55,ABprvaa,55,11744,-13256,-10705,-10491,11744,25.0,464,382,43,655215
ABprvaa:56,ABprvaa,56,14140,-10860,-10767,-10770,14140,26.0,462,384,43,697523
ABprvaa:57,ABprvaa,57,12909,-12091,-13148,-13152,12909,27.0,464,388,44,895556
ABprvaa:58,ABprvaa,58,12730,-12270,-13686,-13686,12730,26.0,466,384,44,854091
ABprvaa:59,ABprvaa,59,12444,-12556,-13999,-13999,12444,25.2,478,377,47,970614
ABprvaa:60,ABprvaa,60,13008,-11992,-11582,-11582,13008,24.0,484,376,46,1014211
ABprvap:48,ABprvap,48,10229,-14771,812,812,10229,24.1,533,295,24,70570
ABprvap:49,ABprvap,49,8630,-16370,-3899,-3899,8630,25.1,534,300,32,116953
ABprvap:50,ABprvap,50,8096,-16904,-8775,-8775,8096,25.0,536,298,39,197283
ABprvap:51,ABprvap,51,8948,-16052,-10535,-10535,8948,25.0,542,290,41,253396
ABprvap:52,ABprvap,52,10624,-14376,-15369,-15369,10624,24.0,556,300,42,401435
ABprvap:53,ABprvap,53,11283,-13717,-12412,-12412,11283,23.0,562,324,42,477831
ABprvap:54,ABprvap,54,11480,-13520,-12782,-12782,11480,24.0,560,336,42,560003
ABprvap:55,ABprvap,55,11821,-13179,-10283,-10283,11821,23.0,558,340,43,601806
ABprvap:56,ABprvap,56,13659,-11341,-10046,-9911,13659,24.0,546,342,43,627001
ABprvap:57,ABprvap,57,13141,-11859,-10545,-10335,13141,24.0,546,336,44,706455
ABprvap:58,ABprvap,58,13774,-11226,-9343,-9284,13774,23.0,554,328,44,685578
ABprvap:59,ABprvap,59,15198,-9802,-7206,-7206,15198,23.0,564,322,45,682493
ABprvap:60,ABprvap,60,14790,-10210,-7904,-7889,14790,23.0,560,318,46,749002
ABprvp:29,ABprvp,29,10480,-14520,-1895,-1898,10480,21.3,549,272,33,71622
ABprvp:30,ABprvp,30,10128,-14872,-1051,-1051,10128,19.2,552,262,32,51366
ABprvp:31,ABprvp,31,9391,-15609,-3236,-3236,9391,20.0,558,260,36,96810
ABprvp:32,ABprvp,32,10431,-14569,-6577,-6577,10431,20.2,565,264,40,146366
ABprvp:33,ABprvp,33,10540,-14460,-9258,-9258,10540,26.0,578,268,41,121563
ABprvp:34,ABprvp,34,17326,-7674,-4324,-4324,17326,25.0,590,262,44,165134
ABprvp:35,ABprvp,35,20021,-4979,-3172,-3172,20021,24.0,596,266,46,195220
ABprvp:36,ABprvp,36,17005,-7995,-5510,-5510,17005,24.0,590,278,47,264521
ABprvp:37,ABprvp,37,15453,-9547,-7628,-7628,15453,24.0,596,290,48,362255
ABprvp:38,ABprvp,38,17349,-7651,-5040,-5040,17349,23.0,604,286,48,377633
ABprvp:39,ABprvp,39,18085,-6915,-2879,-2879,18085,23.2,597,290,50,430544
ABprvp:40,ABprvp,40,15101,-9899,-5686,-5686,15101,23.0,606,272,49,393632
ABprvp:41,ABprvp,41,16198,-8802,-5555,-5555,16198,23.0,606,272,50,422115
ABprvp:42,ABprvp,42,17416,-7584,-5795,-5795,17416,23.3,608,271,52,537694
ABprvp:43,ABprvp,43,11998,-13002,-4903,-4903,11998,25.0,602,302,51,524948
ABprvp:44,ABprvp,44,8749,-16251,-7693,-7693,8749,27.0,592,306,51,517488
ABprvp:45,ABprvp,45,8780,-16220,-8273,-8273,8780,28.0,600,312,53,713868
ABprvp:46,ABprvp,46,8757,-16243,-5903,-5903,8757,30.0,604,308,49,439896
ABprvpa:47,ABprvpa,47,9932,-15068,-2974,-3208,9932,27.3,600,325,34,214234
ABprvpa:48,ABprvpa,48,10065,-14935,-7457,-7457,10065,28.4,599,345,34,230690
ABprvpa:49,ABprvpa,49,9395,-15605,-11114,-11114,9395,28.0,604,350,40,330819
ABprvpa:50,ABprvpa,50,9815,-15185,-7401,-7401,9815,27.0,606,352,39,373830
ABprvpa:51,ABprvpa,51,11701,-13299,-4647,-4647,11701,27.0,616,348,41,466244
ABprvpa:52,ABprvpa,52,9699,-15301,-6981,-6981,9699,27.0,612,352,42,607645
ABprvpa:53,ABprvpa,53,11627,-13373,-8394,-8383,11627,32.0,614,360,42,774294
ABprvpa:54,ABprvpa,54,10859,-14141,-11269,-11148,10859,34.0,610,362,42,833764
ABprvpa:55,ABprvpa,55,9791,-15209,-11357,-11357,9791,35.0,606,364,43,853360
ABprvpa:56,ABprvpa,56,11093,-13907,-10999,-10988,11093,35.0,604,366,43,927050
ABprvpa:57,ABprvpa,57,11555,-13445,-11526,-11492,11555,33.0,602,366,44,985512
ABprvpa:58,ABprvpa,58,10224,-14776,-12794,-12794,10224,34.0,608,362,44,1040267
ABprvpa:59,ABprvpa,59,10733,-14267,-12149,-12149,10733,34.0,620,354,45,1106966
ABprvpa:60,ABprvpa,60,9142,-15858,-15487,-15487,9142,35.0,620,350,46,1326526
ABprvpp:47,ABprvpp,47,9264,-15736,-1303,-1446,9264,27.1,620,290,32,170331
ABprvpp:48,ABprvpp,48,7417,-17583,-4830,-4830,7417,25.0,626,287,34,192738
ABprvpp:49,ABprvpp,49,9059,-15941,-7825,-7825,9059,26.0,630,280,40,329256
ABprvpp:50,ABprvpp,50,8902,-16098,-8652,-8652,8902,25.0,630,272,39,325878
ABprvpp:51,ABprvpp,51,12432,-12568,-10347,-10347,12432,26.0,636,266,41,464263
ABprvpp:52,ABprvpp,52,12952,-12048,-10298,-10298,12952,26.0,636,266,42,543966
ABprvpp:53,ABprvpp,53,9125,-15875,-13642,-13642,9125,28.0,646,282,42,601099
ABprvpp:54,ABprvpp,54,8448,-16552,-11894,-11894,8448,28.0,646,288,42,596748
ABprvpp:55,ABprvpp,55,9642,-15358,-14736,-14736,9642,30.0,650,294,43,712306
ABprvpp:56,ABprvpp,56,8607,-16393,-14357,-14357,8607,28.0,640,298,43,644376
ABprvpp:57,ABprvpp,57,10045,-14955,-15318,-15318,10045,28.0,640,292,44,757856
ABprvpp:58,ABprvpp,58,9597,-15403,-15529,-15529,9597,28.0,642,294,44,889538
ABprvpp:59,ABprvpp,59,8813,-16187,-18697,-18697,8813,28.0,642,284,45,887070
ABprvpp:60,ABprvpp,60,9987,-15013,-18552,-18552,9987,28.0,636,280,46,1047793
EMS:1,EMS,1,10047,-14953,317,317,10047,31.9,404,156,72,1038977
EMS:2,EMS,2,10632,-14368,-4471,-4471,10632,30.0,390,128,74,1380442
EMS:3,EMS,3,10597,-14403,-7975,-7975,10597,31.0,388,122,73,1435273
EMS:4,EMS,4,10215,-14785,-5165,-5165,10215,33.0,392,124,73,1587907
EMS:5,EMS,5,11662,-13338,-1900,-1900,11662,29.5,406,121,68,1381769
EMS:6,EMS,6,13115,-11885,1840,1840,13115,26.0,396,152,62,417457
EMS:7,EMS,7,10515,-14485,-30,-30,10515,27.1,404,164,35,94843
MS:8,MS,8,11312,-13688,1043,1043,11312,26.2,372,158,32,66009
MS:9,MS,9,12971,-12029,389,389,12971,24.2,380,148,34,44652
MS:10,MS,10,11941,-13059,-6176,-6176,11941,26.3,360,136,46,161335
MS:11,MS,11,11041,-13959,-4887,-4887,11041,22.0,344,132,55,338484
MS:12,MS,12,12070,-12930,-2769,-2769,12070,19.0,334,148,58,401347
MS:13,MS,13,13547,-11453,-2376,-2376,13547,19.0,322,164,57,427035
MS:14,MS,14,19479,-5521,-4975,-4975,19479,20.0,326,182,58,652524
MS:15,MS,15,21569,-3431,-3705,-3705,21569,18.4,318,191,63,726538
MS:16,MS,16,20926,-4074,-4397,-4397,20926,17.4,308,189,60,721146
MS:17,MS,17,19299,-5701,-4377,-4377,19299,18.4,319,166,61,673178
MS:18,MS,18,16758,-8242,-3707,-3707,16758,20.6,338,176,52,558236
MS:19,MS,19,16638,-8362,84,84,16638,18.0,348,182,47,135410
MS:20,MS,20,15083,-9917,2055,2055,15083,22.2,336,180,36,101820
MSa:21,MSa,21,11314,-13686,-717,-717,11314,24.2,319,172,33,47999
MSa:22,MSa,22,12969,-12031,412,412,12969,24.3,306,171,34,46815
MSa:23,MSa,23,9850,-15150,-3555,-3555,9850,26.0,294,164,44,122827
MSa:24,MSa,24,9968,-15032,-2032,-2032,9968,25.2,282,158,47,210102
MSa:25,MSa,25,11410,-13590,-5488,-5488,11410,23.0,262,156,47,295252
MSa:26,MSa,26,10805,-14195,-8285,-8285,10805,21.0,262,156,46,287665
MSa:27,MSa,27,11622,-13378,-7206,-7206,11622,19.0,270,142,47,339703
MSa:28,MSa,28,11444,-13556,-9039,-9039,11444,20.5,278,139,51,450139
MSa:29,MSa,29,12676,-12324,-6644,-6644,12676,19.5,269,149,47,385932
MSa:30,MSa,30,11745,-13255,-3422,-3422,11745,20.3,263,162,40,243128
MSa:31,MSa,31,10176,-14824,-2020,-2020,10176,20.2,262,176,40,255538
MSa:32,MSa,32,9745,-15255,-1697,-1697,9745,21.3,262,174,42,288683
MSa:33,MSa,33,10016,-14984,43,43,10016,27.0,263,164,45,281469
MSa:34,MSa,34,11229,-13771,704,704,11229,29.1,268,157,48,352275
MSa:35,MSa,35,9224,-15776,-795,-795,9224,30.1,258,156,24,66584
MSaa:36,MSaa,36,12676,-12324,968,968,12676,29.1,240,158,27,81225
MSaa:37,MSaa,37,10516,-14484,-1339,-1339,10516,29.0,224,151,26,69917
MSaa:38,MSaa,38,9785,-15215,-7351,-7351,9785,27.3,226,148,44,238496
MSaa:39,MSaa,39,9195,-15805,-10150,-10150,9195,25.0,230,146,48,353276
MSaa:40,MSaa,40,10654,-14346,-4065,-4065,10654,24.0,218,154,49,431971
MSaa:41,MSaa,41,11212,-13788,-6037,-6037,11212,24.0,214,162,50,525929
MSaa:42,MSaa,42,11050,-13950,-6809,-6809,11050,24.0,220,156,50,584998
MSaa:43,MSaa,43,12802,-12198,-5651,-5651,12802,24.0,224,162,51,575872
MSaa:44,MSaa,44,12784,-12216,-8009,-8009,12784,24.0,224,156,51,635420
MSaa:45,MSaa,45,13757,-11243,-5334,-5334,13757,24.0,230,162,51,675275
MSaa:46,MSaa,46,14652,-10348,-6579,-6579,14652,24.4,230,168,53,787125
MSaa:47,MSaa,47,14191,-10809,-5894,-5894,14191,24.1,227,150,52,941062
MSaa:48,MSaa,48,12877,-12123,-4465,-4465,12877,24.3,248,146,50,890233
MSaa:49,MSaa,49,11001,-13999,-4640,-4640,11001,25.2,245,145,44,626274
MSaa:50,MSaa,50,9584,-15416,-4276,-4276,9584,27.2,258,148,43,580469
MSaa:51,MSaa,51,10009,-14991,-2908,-2908,10009,27.3,259,152,45,645069
MSaa:52,MSaa,52,11865,-13135,-2324,-2324,11865,28.4,252,156,46,792969
MSaa:53,MSaa,53,11354,-13646,399,399,11354,29.0,252,156,32,323599
MSaaa:54,MSaaa,54,9824,-15176,-1179,-1179,9824,27.2,223,169,26,161476
MSaaa:55,MSaaa,55,10097,-14903,-2057,-2057,10097,28.2,217,178,33,252119
MSaaa:56,MSaaa,56,10279,-14721,-9448,-9448,10279,29.0,216,172,43,623282
MSaaa:57,MSaaa,57,11273,-13727,-8891,-8891,11273,25.0,214,164,44,745400
MSaaa:58,MSaaa,58,10797,-14203,-14755,-14717,10797,26.0,216,172,44,786061
MSaaa:59,MSaaa,59,10704,-14296,-16882,-17113,10704,25.4,210,168,47,969419
MSaaa:60,MSaaa,60,11567,-13433,-13736,-13736,11567,25.0,220,164,46,1028325
MSaap:54,MSaap,54,10131,-14869,-725,-725,10131,25.0,269,147,24,136876
MSaap:55,MSaap,55,10690,-14310,-4562,-4562,10690,25.3,282,150,33,232937
MSaap:56,MSaap,56,14163,-10837,-10626,-10626,14163,26.0,290,150,43,558722
MSaap:57,MSaap,57,12077,-12923,-12248,-12248,12077,26.0,310,148,44,694233
MSaap:58,MSaap,58,12478,-12522,-15775,-15775,12478,24.0,334,154,44,637310
MSaap:59,MSaap,59,13015,-11985,-15862,-15862,13015,24.0,332,156,45,658638
MSaap:60,MSaap,60,16285,-8715,-11835,-11834,16285,23.0,330,148,46,781200
MSap:36,MSap,36,8978,-16022,-1136,-1136,8978,33.4,279,151,27,67232
MSap:37,MSap,37,11031,-13969,358,358,11031,34.3,284,135,26,61343
MSap:38,MSap,38,11184,-13816,-9320,-9320,11184,34.2,289,126,44,223556
MSap:39,MSap,39,12348,-12652,-9490,-9490,12348,35.0,298,122,48,371882
MSap:40,MSap,40,11319,-13681,-15088,-15075,11319,34.0,314,106,49,504368
MSap:41,MSap,41,12391,-12609,-16128,-16135,12391,34.0,316,102,50,614495
MSap:42,MSap,42,13743,-11257,-14083,-14072,13743,35.0,314,96,50,664005
MSap:43,MSap,43,12894,-12106,-12513,-12504,12894,34.0,318,98,51,702647
MSap:44,MSap,44,13909,-11091,-12786,-12780,13909,32.8,322,98,53,818305
MSap:45,MSap,45,15633,-9367,-11152,-11166,15633,32.8,328,95,53,878507
MSap:46,MSap,46,16025,-8975,-11435,-11435,16025,31.6,326,100,53,923770
MSap:47,MSap,47,14661,-10339,-10882,-10882,14661,33.5,331,95,52,1008795
MSap:48,MSap,48,12030,-12970,-13428,-13428,12030,34.0,348,102,50,1031037
MSap:49,MSap,49,12589,-12411,-9919,-9919,12589,34.2,363,97,44,804471
MSap:50,MSap,50,11112,-13888,-6101,-6101,11112,33.1,370,97,43,728085
MSap:51,MSap,51,11380,-13620,-8102,-8102,11380,34.1,357,101,45,893890
MSap:52,MSap,52,13059,-11941,-8152,-8152,13059,34.1,349,108,46,959284
MSap:53,MSap,53,12315,-12685,-8378,-8378,12315,34.9,341,114,46,956379
MSap:54,MSap,54,12110,-12890,-5820,-5820,12110,35.0,340,122,42,521501
MSapa:55,MSapa,55,11386,-13614,-3172,-3173,11386,38.4,320,118,31,262270
MSapa:56,MSapa,56,14921,-10079,-3345,-3345,14921,38.1,318,120,33,305713
MSapa:57,MSapa,57,14959,-10041,-17304,-17283,14959,39.0,326,116,44,763136
MSapa:58,MSapa,58,16476,-8524,-16985,-17060,16476,38.0,328,110,44,876254
MSapa:59,MSapa,59,14942,-10058,-16447,-16645,14942,37.0,314,118,45,916800
MSapa:60,MSapa,60,16901,-8099,-18205,-18413,16901,35.0,316,108,46,1151268
MSapp:55,MSapp,55,12642,-12358,-2038,-2038,12642,33.1,356,111,23,127801
MSapp:56,MSapp,56,12359,-12641,-4362,-4362,12359,31.3,369,111,33,253394
MSapp:57,MSapp,57,14281,-10719,-15112,-15113,14281,29.8,377,106,42,586596
MSapp:58,MSapp,58,12623,-12377,-19013,-19013,12623,29.0,388,106,44,749222
MSapp:59,MSapp,59,11893,-13107,-15503,-15503,11893,26.0,398,106,45,808343
MSapp:60,MSapp,60,14679,-10321,-14407,-14407,14679,27.0,410,98,46,1088429
MSp:21,MSp,21,12203,-12797,-390,-390,12203,23.5,368,194,33,50536
MSp:22,MSp,22,12172,-12828,183,183,12172,23.3,368,210,34,36783
MSp:23,MSp,23,12184,-12816,-7701,-7701,12184,25.0,372,198,44,92801
MSp:24,MSp,24,10212,-14788,-5182,-5182,10212,26.0,378,210,45,150757
MSp:25,MSp,25,11577,-13423,-6946,-6946,11577,25.1,396,215,47,213011
MSp:26,MSp,26,11160,-13840,-7252,-7252,11160,22.0,402,222,48,266604
MSp:27,MSp,27,10087,-14913,-7119,-7119,10087,21.0,416,216,47,259305
MSp:28,MSp,28,8838,-16162,-4804,-4804,8838,20.8,414,213,51,316051
MSp:29,MSp,29,10436,-14564,-5625,-5625,10436,21.4,408,230,47,295428
MSp:30,MSp,30,10043,-14957,-2842,-2842,10043,22.9,379,231,40,217142
MSp:31,MSp,31,10389,-14611,-1346,-1346,10389,22.2,381,234,40,245924
MSp:32,MSp,32,10613,-14387,-2033,-2033,10613,23.0,379,224,42,260662
MSp:33,MSp,33,9444,-15556,-68,-68,9444,29.2,370,228,45,259957
MSp:34,MSp,34,10088,-14912,-465,-465,10088,30.2,374,228,48,328936
MSp:35,MSp,35,11512,-13488,2095,2095,11512,29.1,368,230,20,26146
MSpa:36,MSpa,36,10355,-14645,643,642,10355,30.1,355,223,23,26456
MSpa:37,MSpa,37,6545,-18455,-3368,-3368,6545,28.3,343,213,24,35091
MSpa:38,MSpa,38,10000,-15000,-8113,-8113,10000,28.3,342,216,40,112103
MSpa:39,MSpa,39,7565,-17435,-7023,-7023,7565,27.1,334,208,44,160734
MSpa:40,MSpa,40,9048,-15952,-8018,-8018,9048,26.0,322,202,49,259457
MSpa:41,MSpa,41,9945,-15055,-13012,-13012,9945,25.0,314,190,50,324052
MSpa:42,MSpa,42,10623,-14377,-12147,-12147,10623,25.0,320,170,50,372555
MSpa:43,MSpa,43,9825,-15175,-12886,-12886,9825,27.0,324,184,51,398117
MSpa:44,MSpa,44,10999,-14001,-10233,-10233,10999,26.0,328,188,51,395822
MSpa:45,MSpa,45,12220,-12780,-8757,-8757,12220,26.0,334,188,51,457175
MSpa:46,MSpa,46,11041,-13959,-9686,-9686,11041,28.0,326,206,49,500681
MSpa:47,MSpa,47,10716,-14284,-14921,-14921,10716,27.3,324,200,52,752406
MSpa:48,MSpa,48,10004,-14996,-16420,-16420,10004,28.2,336,210,50,737528
MSpa:49,MSpa,49,8352,-16648,-10254,-10254,8352,28.2,345,213,44,553796
MSpa:50,MSpa,50,8668,-16332,-9472,-9472,8668,28.1,344,214,43,470736
MSpa:51,MSpa,51,9592,-15408,-7541,-7541,9592,27.2,350,212,45,561831
MSpa:52,MSpa,52,10948,-14052,-5630,-5630,10948,28.1,346,217,46,694204
MSpa:53,MSpa,53,9215,-15785,-2304,-2304,9215,28.0,344,216,42,339276
MSpa:54,MSpa,54,9474,-15526,-3975,-3975,9474,29.0,338,212,42,471675
MSpaa:55,MSpaa,55,13586,-11414,-2742,-2742,13586,31.3,324,219,27,144753
MSpaa:56,MSpaa,56,16557,-8443,-8050,-8050,16557,30.8,321,222,41,423118
MSpaa:57,MSpaa,57,15710,-9290,-10807,-10807,15710,32.0,330,226,44,592323
MSpaa:58,MSpaa,58,15347,-9653,-15775,-15787,15347,33.0,320,234,44,708574
MSpaa:59,MSpaa,59,14547,-10453,-15587,-15633,14547,31.0,322,238,45,684927
MSpaa:60,MSpaa,60,12907,-12093,-18858,-18953,12907,29.0,324,242,46,848319
MSpap:55,MSpap,55,12576,-12424,-1822,-1822,12576,25.2,376,177,33,177493
MSpap:56,MSpap,56,13857,-11143,-10249,-10249,13857,25.3,381,186,41,331913
MSpap:57,MSpap,57,17198,-7802,-8178,-8178,17198,25.0,394,190,44,445007
MSpap:58,MSpap,58,16228,-8772,-5999,-5999,16228,24.0,406,196,44,523835
MSpap:59,MSpap,59,16553,-8447,-4941,-4941,16553,24.0,416,196,45,523476
MSpap:60,MSpap,60,16393,-8607,-4557,-4557,16393,23.0,404,180,46,666930
MSpp:36,MSpp,36,10671,-14329,1317,1316,10671,30.1,391,223,23,28536
MSpp:37,MSpp,37,10951,-14049,829,829,10951,27.0,410,229,22,25476
MSpp:38,MSpp,38,8883,-16117,-3255,-3255,8883,26.4,410,234,36,88807
MSpp:39,MSpp,39,10675,-14325,-3954,-3954,10675,27.2,416,241,42,171799
MSpp:40,MSpp,40,10424,-14576,-10269,-10269,10424,25.3,428,244,45,236003
MSpp:41,MSpp,41,10487,-14513,-12595,-12595,10487,25.0,422,250,50,341320
MSpp:42,MSpp,42,10168,-14832,-13148,-13148,10168,25.0,428,244,50,362579
MSpp:43,MSpp,43,9973,-15027,-12035,-12035,9973,26.0,424,254,51,339824
MSpp:44,MSpp,44,8836,-16164,-11434,-11434,8836,25.0,424,252,51,391459
MSpp:45,MSpp,45,8560,-16440,-12692,-12692,8560,26.0,426,256,51,426994
MSpp:46,MSpp,46,8049,-16951,-10410,-10410,8049,27.0,420,260,49,471399
MSpp:47,MSpp,47,7680,-17320,-14325,-14325,7680,27.0,422,268,48,561245
MSpp:48,MSpp,48,9629,-15371,-13860,-13860,9629,28.0,422,274,46,589861
MSpp:49,MSpp,49,9532,-15468,-14292,-14292,9532,28.0,430,288,44,526036
MSpp:50,MSpp,50,10110,-14890,-13582,-13582,10110,27.2,434,298,43,488871
MSpp:51,MSpp,51,8753,-16247,-12929,-12929,8753,28.2,438,296,45,599826
MSpp:52,MSpp,52,9138,-15862,-14580,-14580,9138,28.0,438,297,46,698350
MSpp:53,MSpp,53,9086,-15914,-14780,-14780,9086,29.0,438,304,46,740985
MSpp:54,MSpp,54,10185,-14815,-4844,-4844,10185,29.0,442,296,42,433108
MSpp:55,MSpp,55,8882,-16118,-2008,-2008,8882,28.0,430,294,33,283923
MSppa:56,MSppa,56,10615,-14385,-1666,-1666,10615,29.1,414,300,25,118479
MSppa:57,MSppa,57,11916,-13084,-5738,-5738,11916,28.3,408,304,34,257023
MSppa:58,MSppa,58,11468,-13532,-13739,-13739,11468,28.0,404,302,42,534424
MSppa:59,MSppa,59,11631,-13369,-18283,-18367,11631,27.0,402,312,45,643806
MSppa:60,MSppa,60,11977,-13023,-17559,-17610,11977,25.8,401,311,44,696913
MSppp:56,MSppp,56,11240,-13760,-1538,-1538,11240,25.1,453,270,25,107111
MSppp:57,MSppp,57,10047,-14953,-4932,-4932,10047,25.1,462,274,34,165881
MSppp:58,MSppp,58,11891,-13109,-14798,-14798,11891,25.0,466,276,44,406008
MSppp:59,MSppp,59,11946,-13054,-16063,-16063,11946,25.0,476,278,45,470829
MSppp:60,MSppp,60,13148,-11852,-12856,-12859,13148,23.0,484,268,46,621836
E:8,E,8,10442,-14558,1539,1539,10442,28.5,428,153,32,66233
E:9,E,9,10591,-14409,2137,2137,10591,27.5,457,152,34,57742
E:10,E,10,8907,-16093,256,256,8907,30.2,456,150,48,191684
E:11,E,11,8977,-16023,151,151,8977,29.0,468,148,55,377788
E:12,E,12,8798,-16202,-2428,-2428,8798,28.0,490,156,58,529550
E:13,E,13,10506,-14494,-8705,-8663,10506,27.0,518,152,57,576051
E:14,E,14,10794,-14206,-8844,-8844,10794,27.0,520,154,58,725326
E:15,E,15,10564,-14436,-6358,-6358,10564,27.0,510,156,59,750135
E:16,E,16,10755,-14245,-7075,-7075,10755,26.4,509,150,58,795212
E:17,E,17,9701,-15299,-4110,-4110,9701,30.3,515,135,61,864821
E:18,E,18,9802,-15198,945,945,9802,29.9,507,139,52,637551
E:19,E,19,12742,-12258,1361,1361,12742,28.4,519,145,51,582590
E:20,E,20,11745,-13255,-373,-373,11745,25.1,514,150,34,72603
