cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
Ea:44,Ea,44,3780,-21220,-2390,-2390,3780,48.4,299,152,46,248094
Ea:45,Ea,45,3351,-21649,-2106,-2106,3351,48.1,298,152,47,277455
Ea:46,Ea,46,2977,-22023,-3072,-3072,2977,47.2,300,148,49,319963
Ea:47,Ea,47,3976,-21024,-3879,-3879,3976,46.3,304,149,50,391379
Ea:48,Ea,48,3404,-21596,-3746,-3746,3404,47.2,312,148,51,413675
Ea:49,Ea,49,4507,-20493,-3166,-3166,4507,46.3,314,146,52,459758
Ea:50,Ea,50,3749,-21251,-2587,-2587,3749,47.0,305,162,52,491902
Ea:51,Ea,51,4423,-20577,-3099,-3099,4423,46.2,304,172,52,517403
Ea:52,Ea,52,4372,-20628,-2761,-2761,4372,46.2,306,178,52,542455
Ea:53,Ea,53,3998,-21002,-2844,-2844,3998,47.1,313,184,53,556143
Ea:54,Ea,54,3772,-21228,-3527,-3527,3772,47.7,311,192,56,657501
Ea:55,Ea,55,4878,-20122,-3995,-3995,4878,46.3,307,194,57,725974
Ea:56,Ea,56,5605,-19395,-3204,-3204,5605,46.6,308,192,57,757965
Ea:57,Ea,57,6007,-18993,-3720,-3720,6007,47.2,308,200,57,732473
Ea:58,Ea,58,6917,-18083,-3085,-3085,6917,45.9,312,204,53,671448
Ea:59,Ea,59,5516,-19484,-1268,-1268,5516,46.3,310,218,50,500595
Ea:60,Ea,60,6170,-18830,-1447,-1447,6170,43.0,312,218,41,146542
Ep:34,Ep,34,4351,-20649,136,136,4351,40.3,187,175,23,23635
Ep:35,Ep,35,4252,-20748,-1590,-1590,4252,40.0,183,175,35,48467
Ep:36,Ep,36,4731,-20269,-5748,-5748,4731,40.2,179,172,45,114687
Ep:37,Ep,37,5698,-19302,-7610,-7609,5698,40.0,176,180,53,213564
Ep:38,Ep,38,6408,-18592,-7720,-7720,6408,41.1,178,183,50,242278
Ep:39,Ep,39,7653,-17347,-7994,-8023,7653,42.0,182,178,53,290291
Ep:40,Ep,40,8846,-16154,-6922,-6922,8846,42.0,190,176,49,274177
Ep:41,Ep,41,4612,-20388,-7750,-7750,4612,46.0,192,192,49,251984
Ep:42,Ep,42,2770,-22230,-6577,-6578,2770,46.4,190,204,47,236669
Ep:43,Ep,43,3193,-21807,-5146,-5146,3193,46.0,196,205,45,205412
Ep:44,Ep,44,2928,-22072,-6035,-6035,2928,45.5,196,198,46,250515
Ep:45,Ep,45,3297,-21703,-4725,-4725,3297,46.2,195,200,47,259622
Ep:46,Ep,46,3063,-21937,-5980,-5980,3063,44.4,202,192,49,328132
Ep:47,Ep,47,3666,-21334,-5362,-5362,3666,43.1,200,203,50,375408
Ep:48,Ep,48,3585,-21415,-3843,-3842,3585,44.1,204,206,51,412006
Ep:49,Ep,49,3698,-21302,-4524,-4524,3698,44.4,206,204,52,468865
Ep:50,Ep,50,4502,-20498,-3586,-3586,4502,42.2,200,206,52,532223
Ep:51,Ep,51,4428,-20572,-3490,-3490,4428,41.1,200,204,52,567543
Ep:52,Ep,52,4344,-20656,-3893,-3893,4344,42.0,204,211,52,564029
Ep:53,Ep,53,4545,-20455,-4056,-4056,4545,41.2,201,210,53,606920
Ep:54,Ep,54,4444,-20556,-5806,-5806,4444,42.5,206,212,56,683102
Ep:55,Ep,55,4992,-20008,-5864,-5844,4992,41.3,196,216,57,755621
Ep:56,Ep,56,4963,-20037,-5953,-5943,4963,41.3,200,211,57,772470
Ep:57,Ep,57,5996,-19004,-6093,-6049,5996,39.3,191,211,57,871591
Ep:58,Ep,58,6449,-18551,-3269,-3139,6449,38.3,193,213,53,733355
Ep:59,Ep,59,12223,-12777,-1443,-1276,12223,33.0,190,230,46,356886
Ep:60,Ep,60,8498,-16502,-977,-977,8498,35.3,190,228,45,484308
P2:7,P2,7,8302,-16698,2346,2346,8302,30.6,187,207,32,50295
P2:8,P2,8,8113,-16887,1467,1467,8113,31.1,179,206,36,47015
P2:9,P2,9,7955,-17045,2232,2232,7955,31.5,170,222,53,173229
P2:10,P2,10,7517,-17483,1830,1830,7517,29.0,142,228,56,335740
P2:11,P2,11,9427,-15573,2508,2508,9427,29.0,124,226,58,563144
P2:12,P2,12,9605,-15395,-1652,-1652,9605,29.0,114,226,63,794508
P2:13,P2,13,9578,-15422,-1859,-1859,9578,27.0,118,264,64,940968
P2:14,P2,14,8479,-16521,-203,-203,8479,28.0,128,274,66,1012642
P2:15,P2,15,7918,-17082,1223,1223,7918,27.5,135,280,65,903199
P2:16,P2,16,7731,-17269,-1586,-1586,7731,26.8,165,276,65,921552
P2:17,P2,17,8120,-16880,-873,-873,8120,28.2,152,237,67,1008461
P2:18,P2,18,7626,-17374,-1878,-1878,7626,29.3,166,203,66,1015290
P2:19,P2,19,9301,-15699,-731,-731,9301,28.8,176,197,60,778606
P2:20,P2,20,8747,-16253,-1732,-1732,8747,29.0,170,216,55,136521
P2:21,P2,21,7652,-17348,1211,1211,7652,31.3,172,241,44,189725
C:22,C,22,5910,-19090,-311,-311,5910,26.7,167,270,35,53252
C:23,C,23,6493,-18507,107,107,6493,26.4,172,268,44,59613
C:24,C,24,6452,-18548,-892,-892,6452,24.2,175,264,49,127862
C:25,C,25,5823,-19177,-2580,-2580,5823,21.0,172,262,55,194660
C:26,C,26,6017,-18983,-4261,-4261,6017,19.0,182,260,58,276676
C:27,C,27,7166,-17834,-3437,-3437,7166,17.0,190,256,57,289985
C:28,C,28,7401,-17599,-2156,-2156,7401,16.7,181,303,54,316685
C:29,C,29,6302,-18698,-2080,-2080,6302,17.0,180,316,52,276379
C:30,C,30,6688,-18312,-1747,-1747,6688,17.2,176,314,49,247338
C:31,C,31,7041,-17959,-1026,-1026,7041,19.1,194,318,50,289662
C:32,C,32,5981,-19019,-419,-419,5981,20.5,212,312,52,327803
C:33,C,33,4954,-20046,-503,-503,4954,29.1,218,312,58,363350
C:34,C,34,6347,-18653,819,819,6347,31.1,226,302,33,18817
C:35,C,35,6073,-18927,1276,1276,6073,31.1,233,311,33,45474
Ca:36,Ca,36,4667,-20333,153,153,4667,30.0,260,294,34,0
Ca:37,Ca,37,4760,-20240,-399,-399,4760,28.8,263,287,33,0
Ca:38,Ca,38,4326,-20674,-1007,-1007,4326,27.5,267,280,32,14132
Ca:39,Ca,39,5563,-19437,-1659,-1659,5563,27.4,280,283,43,42210
Ca:40,Ca,40,5295,-19705,-2358,-2358,5295,27.0,286,274,49,82821
Ca:41,Ca,41,4722,-20278,-1774,-1774,4722,28.8,276,264,47,81975
Ca:42,Ca,42,4158,-20842,-1285,-1285,4158,28.0,268,268,43,80364
Ca:43,Ca,43,3516,-21484,-1808,-1808,3516,28.1,270,263,45,66490
Ca:44,Ca,44,3335,-21665,-1387,-1387,3335,28.2,268,274,46,81059
Ca:45,Ca,45,3294,-21706,-2355,-2355,3294,28.1,274,276,47,88394
Ca:46,Ca,46,4013,-20987,-3145,-3145,4013,26.2,277,286,49,78443
Ca:47,Ca,47,4483,-20517,-2136,-2136,4483,28.1,270,288,50,105063
Ca:48,Ca,48,3902,-21098,-2542,-2542,3902,28.4,272,288,51,113502
Ca:49,Ca,49,5012,-19988,-2166,-2166,5012,29.8,275,283,50,161297
Ca:50,Ca,50,5611,-19389,-1225,-1225,5611,29.1,277,296,52,188810
Ca:51,Ca,51,5629,-19371,273,273,5629,29.2,281,300,34,24206
Ca:52,Ca,52,6096,-18904,1127,1127,6096,29.1,285,289,20,19946
Caa:53,Caa,53,3976,-21024,-928,-928,3976,29.2,307,299,25,15436
Caa:54,Caa,54,4625,-20375,-1226,-1226,4625,28.3,302,303,32,32328
Caa:55,Caa,55,4532,-20468,-6091,-6091,4532,28.0,297,302,41,77231
Caa:56,Caa,56,4333,-20667,-8332,-8332,4333,27.3,298,300,41,105397
Caa:57,Caa,57,6574,-18426,-9178,-9178,6574,26.2,302,295,43,145710
Caa:58,Caa,58,5965,-19035,-10452,-10452,5965,25.8,296,292,47,200972
Caa:59,Caa,59,5912,-19088,-6612,-6612,5912,24.8,298,306,44,185205
Caa:60,Caa,60,7298,-17702,-5160,-5160,7298,24.7,303,310,43,176672
Cap:53,Cap,53,5240,-19760,1157,1157,5240,30.0,260,267,23,13954
Cap:54,Cap,54,5148,-19852,-1789,-1789,5148,26.4,243,262,32,20761
Cap:55,Cap,55,4739,-20261,-3440,-3440,4739,26.0,225,264,39,60971
Cap:56,Cap,56,5263,-19737,-5616,-5616,5263,26.1,212,254,45,120317
Cap:57,Cap,57,8478,-16522,-4608,-4608,8478,24.1,203,240,45,194546
Cap:58,Cap,58,9644,-15356,-4154,-4159,9644,24.1,196,234,45,234779
Cap:59,Cap,59,10543,-14457,-2604,-2100,10543,23.0,192,246,46,256340
Cap:60,Cap,60,11006,-13994,-2700,-2700,11006,22.1,196,266,43,194049
Cp:36,Cp,36,4532,-20468,525,525,4532,30.3,198,308,23,8485
Cp:37,Cp,37,4992,-20008,581,581,4992,31.0,189,307,33,15354
Cp:38,Cp,38,5363,-19637,-4477,-4477,5363,30.2,184,310,44,51055
Cp:39,Cp,39,6945,-18055,-5340,-5340,6945,29.2,170,312,49,109488
Cp:40,Cp,40,6530,-18470,-7462,-7462,6530,29.0,162,314,49,146735
Cp:41,Cp,41,6760,-18240,-5429,-5429,6760,29.0,158,316,49,196390
Cp:42,Cp,42,6287,-18713,-4397,-4397,6287,28.5,160,304,47,177456
Cp:43,Cp,43,4891,-20109,-4313,-4313,4891,29.2,157,306,45,183576
Cp:44,Cp,44,6712,-18288,-4324,-4324,6712,31.8,158,304,46,229434
Cp:45,Cp,45,5076,-19924,-4265,-4265,5076,30.3,158,306,47,254176
Cp:46,Cp,46,5340,-19660,-2814,-2814,5340,32.2,152,310,49,284666
Cp:47,Cp,47,5438,-19562,-653,-653,5438,31.0,149,307,48,285765
Cp:48,Cp,48,4993,-20007,-869,-869,4993,31.3,147,302,51,316774
Cp:49,Cp,49,5302,-19698,171,171,5302,31.7,150,308,50,315197
Cp:50,Cp,50,5205,-19795,-893,-893,5205,30.3,154,312,52,330872
Cp:51,Cp,51,5856,-19144,276,276,5856,33.0,152,310,48,278588
Cp:52,Cp,52,5059,-19941,-11,-11,5059,31.0,154,312,48,141695
Cpa:53,Cpa,53,4376,-20624,-687,-750,4376,29.2,160,321,31,45916
Cpa:54,Cpa,54,4884,-20116,302,302,4884,29.1,159,332,32,36914
Cpa:55,Cpa,55,4558,-20442,-944,-944,4558,28.3,151,339,41,90028
Cpa:56,Cpa,56,4529,-20471,-2639,-2639,4529,26.3,149,338,45,167456
Cpa:57,Cpa,57,5711,-19289,-2648,-2648,5711,25.9,146,345,49,283619
Cpa:58,Cpa,58,6350,-18650,-3592,-3592,6350,25.0,142,340,49,355107
Cpa:59,Cpa,59,6581,-18419,-2510,-2510,6581,27.0,142,334,46,345063
Cpa:60,Cpa,60,6341,-18659,-2181,-2181,6341,26.3,138,330,45,322648
Cpp:53,Cpp,53,4775,-20225,101,152,4775,31.3,147,292,33,33807
Cpp:54,Cpp,54,3688,-21312,-1489,-1489,3688,32.4,125,273,32,31153
Cpp:55,Cpp,55,4719,-20281,-3203,-3203,4719,30.0,116,270,39,73818
Cpp:56,Cpp,56,5351,-19649,-8623,-8623,5351,29.3,108,260,47,185096
Cpp:57,Cpp,57,5837,-19163,-8125,-8125,5837,29.2,98,248,47,266451
Cpp:58,Cpp,58,7137,-17863,-6667,-6667,7137,30.0,84,234,49,371189
Cpp:59,Cpp,59,5911,-19089,-7210,-7210,5911,31.0,86,238,46,345650
Cpp:60,Cpp,60,6693,-18307,-6448,-6448,6693,31.2,78,238,45,356002
P3:22,P3,22,7658,-17342,902,902,7658,28.8,143,201,33,60448
P3:23,P3,23,7388,-17612,-4659,-4659,7388,31.3,140,185,44,92133
P3:24,P3,24,7418,-17582,-6417,-6417,7418,33.3,142,168,49,200546
P3:25,P3,25,6988,-18012,-6564,-6562,6988,36.0,138,160,55,377031
P3:26,P3,26,8049,-16951,-2098,-2098,8049,33.1,130,150,56,550181
P3:27,P3,27,7336,-17664,-4065,-4065,7336,32.0,134,154,57,599354
P3:28,P3,28,7846,-17154,-4565,-4565,7846,25.0,124,170,52,538728
P3:29,P3,29,7609,-17391,-4243,-4243,7609,25.0,122,174,48,484980
P3:30,P3,30,7342,-17658,-4401,-4401,7342,28.3,115,179,49,469055
P3:31,P3,31,7902,-17098,-4929,-4929,7902,26.1,110,200,50,560924
P3:32,P3,32,6798,-18202,-5595,-5595,6798,26.1,108,222,52,662666
P3:33,P3,33,6161,-18839,-5412,-5412,6161,32.0,110,226,52,490500
P3:34,P3,34,6294,-18706,-5730,-5730,6294,32.1,104,234,55,540993
P3:35,P3,35,5658,-19342,-4879,-4879,5658,32.0,116,242,55,472603
P3:36,P3,36,6964,-18036,-4512,-4512,6964,33.0,120,228,55,431187
P3:37,P3,37,6651,-18349,-4628,-4582,6651,33.1,114,221,55,415680
P3:38,P3,38,6778,-18222,-560,-560,6778,33.3,110,210,42,118133
P3:39,P3,39,7244,-17756,-4250,-4169,7244,32.2,126,188,45,172331
D:40,D,40,4955,-20045,-925,-925,4955,30.2,116,227,31,60291
D:41,D,41,5755,-19245,398,398,5755,30.3,108,221,35,54312
D:42,D,42,5419,-19581,-3,-3,5419,30.3,108,213,37,60707
D:43,D,43,5164,-19836,-1468,-1468,5164,30.0,114,210,41,103293
D:44,D,44,5235,-19765,-882,-882,5235,28.0,106,214,42,139219
D:45,D,45,6004,-18996,-1225,-1225,6004,26.9,108,211,45,182946
D:46,D,46,5441,-19559,-2243,-2243,5441,29.0,100,214,45,218985
D:47,D,47,6281,-18719,-1812,-1812,6281,29.0,106,206,46,209634
D:48,D,48,5266,-19734,-3080,-3080,5266,31.0,106,198,47,228872
D:49,D,49,5093,-19907,-3655,-3655,5093,30.0,106,196,48,253214
D:50,D,50,5261,-19739,-3927,-3927,5261,29.0,110,200,48,238881
D:51,D,51,5227,-19773,-4179,-4179,5227,30.0,102,198,48,258459
D:52,D,52,5083,-19917,-3642,-3642,5083,30.0,112,192,48,265384
D:53,D,53,4790,-20210,-4975,-4975,4790,33.0,104,196,49,253830
D:54,D,54,5229,-19771,-8316,-8316,5229,34.0,108,184,50,291646
D:55,D,55,4991,-20009,-8842,-8842,4991,35.0,106,186,51,295703
D:56,D,56,5078,-19922,-9845,-9845,5078,36.0,106,186,51,280769
D:57,D,57,4923,-20077,-9859,-9859,4923,37.0,106,178,51,298328
D:58,D,58,4532,-20468,-10056,-10056,4532,37.9,114,168,51,283433
D:59,D,59,4637,-20363,-7235,-7235,4637,41.0,118,170,46,240504
D:60,D,60,4389,-20611,-7481,-7481,4389,40.3,116,170,45,223809
P4:40,P4,40,6816,-18184,-543,-543,6816,35.4,125,171,31,69792
P4:41,P4,41,5087,-19913,-2767,-2767,5087,41.3,131,160,35,67662
P4:42,P4,42,4856,-20144,-9147,-9147,4856,45.3,135,162,39,85464
P4:43,P4,43,5728,-19272,-8575,-8575,5728,46.0,142,156,41,110896
P4:44,P4,44,4638,-20362,-8317,-8317,4638,47.0,138,154,42,151063
P4:45,P4,45,4276,-20724,-9592,-9592,4276,45.0,138,150,43,170107
P4:46,P4,46,4919,-20081,-8488,-8488,4919,45.1,134,153,43,178923
P4:47,P4,47,5127,-19873,-10043,-10043,5127,46.1,142,154,44,197528
P4:48,P4,48,4940,-20060,-9259,-9259,4940,47.8,152,151,45,185020
P4:49,P4,49,5514,-19486,-9221,-9221,5514,47.5,150,151,44,179846
P4:50,P4,50,6143,-18857,-8978,-8978,6143,46.1,139,155,44,207264
P4:51,P4,51,6072,-18928,-10510,-10510,6072,45.0,140,153,46,242797
P4:52,P4,52,5664,-19336,-10119,-10119,5664,45.8,150,152,46,204761
P4:53,P4,53,5681,-19319,-9893,-9893,5681,46.2,148,153,47,213113
P4:54,P4,54,7966,-17034,-8063,-8063,7966,45.5,150,150,46,191311
P4:55,P4,55,6678,-18322,-8483,-8483,6678,47.2,154,152,47,207519
P4:56,P4,56,6849,-18151,-7471,-7471,6849,47.6,153,151,45,192975
P4:57,P4,57,6630,-18370,-7361,-7361,6630,48.5,158,151,45,183494
P4:58,P4,58,7308,-17692,-6074,-6074,7308,49.5,172,148,45,169175
P4:59,P4,59,5726,-19274,-6695,-6695,5726,51.0,186,148,46,159352
P4:60,P4,60,6642,-18358,-6199,-6199,6642,50.8,187,152,43,136627
